Normalized_names	EIF4EBP1	EIF4EBP1_p_Ser65	TP53BP1	ACACA=ACACB_p_Ser79	ACACA=ACACB 	AKT1=AKT2=AKT3	AKT1=AKT2=AKT3_p_Ser473	AKT1=AKT2=AKT3_p_Thr308	PRKAA1	PRKAA1_p_Thr172	AR	BAK1	BAX	BCL2	BCL2L1	BID	BCL2L11	CDH1	CASP3_c_Ser29	CTNNB1	CAV1	CDK1	CHEK1_p_Ser345	CHEK2	CHEK2_p_Thr68	JUN_p_Ser73	CLDN7	COL6A1	CCND1	CCNE1	PARK7	EGFR_p_Tyr1173	EIF4E	ESR1_p_Ser118	FN1	FOXO3	FOXO3_p_Ser318/Ser321	GATA3	GSK3A=GSK3B_p_Ser21/Ser9	GSK3A=GSK3B	ERBB2	IGFBP2	IGF1R	IRS1	MAPK9	KIT	XRCC5	MAPK1=MAPK3_p_Thr202/Tyr204	MAP2K1	MRE11A	MSH2	MYC	RELA_p_Ser536	NF2	NOTCH3	CDKN1A	CDKN1B	MAPK14	MAPK14_p_Thr180/Tyr182	TP53	RPS6KB1	RPS6KB1_p_Thr389	RPS6KA1_p_Thr359/Ser363	PARP1_c_Asp214	PXN	PDPK1_p_Ser241	PEA15	PEA15_p_Ser116	PIK3CA	PIK3R1	PRKCA_p_Ser657	PRKCA 	PGR	AKT1S1_p_Thr246	RAD50	BRAF	RAF1	RAF1_p_Ser338	RB1	RB1_p_Ser807/Ser811	RPS6_p_Ser240/Ser244	RPS6_p_Ser235/Ser236	RPS6	SHC1_p_Tyr317	SMAD3	SNAI1	SRC	SRC=FGR=FYN=YES1_p_Tyr527	STAT5A	STMN1	MAPT	WWTR1	TGM2	TSC2	VASP	KDR	XBP1	YAP1	YAP1_p_Ser127	YBX1_p_Ser102	YBX1	BECN1	PARK7	ESR1	MAPK1	HK2	MYC_p_Thr58	RAD51	PRKAA1_p_Ser345/Ser306	AIFM1	ATP5A1	ATP5H	NDUFB4	UQCRC2	UQCRFS1	SDHB	SDHA	COX4I1	COX4I1	PPIF	PDHA1	DLAT	VDAC1	COPS5	STK11	RAB11A=RAB11B	PECAM1	MET	EGFR_p_Tyr1068	ERBB2	ERBB3_p_Tyr1289	ERBB3	MET_p_Tyr1235	TIGAR	BAD_p_Ser112	ERBB2_p_Tyr1248	MAP2K2_p_Ser217/Ser221	MTOR	MTOR_p_Ser2448	NKX2-1	NRAS	CCNB1	MAPK8_p_Thr183/Thr185	AKT1S1	SLC16A1	RPTOR	RICTOR	RICTOR_p_Thr1135	ASNS	ACLY_p_Ser455	SLC16A3	ANXA7	ARID1A	MYC	TYRO3	BSG	ERRFI1	SMAD4	FOXM1	CASP8	EGFR	PTEN	AKT1=AKT2=AKT3_p_Arg-Serxxx/Thryyy	H3F3A=H3F3B	H3F3A=H3F3B_m_Lys36Me2	H3F3A=H3F3B_m_Lys36Me3	MYH9_p_Ser1943	Protein_p_Thr	SFRS1	FASN	G6PD	GAPDH	MSH6	Protein_p_Thr	WWTR1	BIRC2	ERCC1	DIABLO	BRAF_p_Ser445	MAP2K2	CDKN2A	RPS6KA1	STAT3_p_Tyr705	NRG1	RAB25	TSC2_p_Thr1462	XRCC1	INPP4B	ETS1	UBAC1	ADAR	CHGA	NAPSA	TP63	RET_p_Tyr905	SYP	BAP1	PREX1	MTSS1	PRDX1	ITGB1
AN3CA_S29	-0.228530262	0.565269346	0.951220901	0.169753185	0.101621771	-0.313720001	3.965637373	2.957899697	-0.355226612	0.811720539	-0.305929138	-0.486718171	0.134905558	0.165212756	-0.226918075	-0.25406542	-0.039909187	-0.548484611	-0.74156564	-2.870861327	-3.178393376	-0.140027086	0.204414101	0.948545792	0.391845978	-0.842728796	-0.3095303	-0.492041381	-1.809790978	0.145713484	-0.523559555	-0.096832535	-0.572556491	0.138279356	-0.985932292	-0.502613902	-0.191998931	-0.514479993	1.272179202	0.573002138	-0.3545604	2.218998046	-2.060072626	-0.793999041	0.502572763	-0.493957759	0.832701847	-0.034474441	-0.96250315	-0.075171302	-0.141659093	-0.368742761	-0.239190993	1.708437558	0.175955379	-0.434374207	-0.600406127	0.001267202	-0.541439682	-0.33474283	-0.308566486	0.953692308	0.054789889	0.351046997	-0.421896615	-0.443907553	-0.310540452	-0.366769557	0.252014561	0.584825382	0.402281988	0.205460169	0.05208427	0.865958769	-0.757551802	0.237615036	0.686477388	0.616626428	0.732390971	1.854323956	2.840036737	2.343599533	0.989144086	-0.551862586	0.042423633	-0.095836062	-0.565972548	-0.13366824	-0.222490681	0.491318904	0.421722011	-0.269113692	-1.283542731	0.778191569	-0.307695418	-1.229458688	0.234481492	0.289748393	0.671856706	0.030139044	-0.296678562	-0.339259532	-0.031337059	-0.32647875	-0.628649392	0.081644582	0.11263079	0.273237321	-2.000250541	-0.241446962	0.529596678	-0.105388053	-0.019544202	-0.658410155	-0.496426623	0.60987687	0.009985009	-0.135617961	1.487483209	-0.371454332	0.005574806	0.119901935	-0.138938841	0.479196772	-0.667566519	-0.214525371	-0.326044036	-0.824783772	-0.318266939	-0.222110718	-0.203413371	-0.216370347	-0.375945808	0.279764441	0	0.080380714	0.492542154	0.524926454	0.711211247	0.795267311	-0.007378502	1.806957971	0.032610589	0.03265539	1.507756098	0.536772985	-0.294438636	0.619350633	0.898315684	0.654549892	-4.161740994	0.007265876	-0.443413474	-0.057012733	0.714466499	0.328095898	-0.215806545	0.881403777	1.134977878	0.446635708	0.154357892	-3.728183392	1.592004522	-0.038132702	-0.159911195	1.568783267	-0.240530363	-0.164655122	1.934635619	0.58955621	0.339399986	7.776659298	0.462702536	-0.434885527	1.314291429	0.155301024	0.037898167	0.16799035	0.259950954	-0.009576886	-0.066818001	0.012263525	-0.085461728	-0.434387788	-0.092500906	1.250910593	0.215374463	-0.131852722	-0.189212285	0.071387893	0.096366216	-0.227604797	-0.193353045	-0.378315956	1.421965279	0.198113955	0.174633648	-0.470457005	-0.04332999	0.43587861	0.046228646
ECC-1_S29	0.001324388	0.146296352	-0.201367474	-0.160105937	-0.353799792	-0.822409902	3.157737585	2.359048563	-0.166346843	-0.54075903	0.424266303	-0.472640197	-0.239763862	0.178154881	-0.68946484	-0.299913017	-0.227492995	1.078962074	-0.731740301	2.004265183	-0.806373762	0.018969143	-0.05101863	0.006274908	-0.195039765	-0.791303659	2.828972109	0.148679089	-0.048656005	0.286109185	-0.58909698	-0.162615295	-0.041095158	0.813185199	-1.394144872	-0.553406767	-0.164495374	-0.268221463	0.69477299	0.236509474	0.729246442	0.898795517	-0.156741528	-0.393668063	-0.26525465	0.469724901	0.380885702	-1.612400419	-0.619268444	0.069489121	0.127935763	-0.294980392	-1.280688742	-0.143091316	1.217141561	0.054742791	0.153672387	-0.282382721	-0.47848848	-0.000768039	-0.275933585	-0.453726086	-0.056340376	0.153433427	-0.612846422	0.383087011	-0.417298751	-0.386815702	0.42197396	-0.399530796	-0.647807805	-0.966705536	4.587330267	-0.046379189	-0.496361925	-0.529012706	0.180659125	0.656466938	-1.087601549	-1.279125141	0.006272561	-0.357267034	1.350777082	-0.06713385	-0.547449565	0.200443768	-0.983921903	-0.155913767	-0.393632908	0.562415733	-0.0388161	-0.376624306	-0.600247259	0.773320473	-0.286658041	-0.386285797	-0.365741155	0.468841148	0.915950955	0.407101539	-0.423525701	-0.432306103	-0.109243871	5.039614896	-0.15206382	-0.3747851	0.072653824	-0.203441764	1.197633723	-0.08759349	-0.124215253	-0.1632538	-0.092594533	-0.252740289	-0.369902542	0.657316501	0.364350317	-0.225816078	1.645435287	1.432865606	-0.028516452	0.177408732	-0.292997457	0	0.306592997	-0.048135221	-0.161370952	-0.653148391	0.289561846	1.046183184	-0.305226199	-0.058085298	-0.455194849	0.272071592	-0.151522216	0.711713153	-0.243434964	0.543300194	0.538920097	1.180252636	0.455414795	0.913035085	0.065732457	0.015252981	1.847075233	0.046461267	-0.026781275	0.106156776	0.939408644	0.21539796	2.620915369	0.244115608	0.513698907	-0.154670274	1.065447836	0.124920747	0.227337593	1.232344242	1.670419104	-0.246132152	0.058259815	-2.944203372	1.636948504	-0.030714051	0.321553652	1.050351622	3.175579783	0.23634081	1.525767456	1.340437095	-0.216130898	15.20836481	0.871883228	-0.368676102	-0.045312129	0.310153094	0.136342164	0.136386412	-0.273454879	0.282276284	0.069079699	0.668032114	-0.298311929	-0.124136303	1.075550529	0.835225915	0.215813776	0.732805934	-0.29272176	-0.286726534	0.144880012	0.190004014	-0.085364036	-0.115145233	-0.349023536	0.068881911	1.11912674	0.332722972	0.556457909	0.475747666	0.72028204
ETN-1_S29	-0.109681482	-0.036367295	-0.064586459	0.51770436	0.915934595	-0.879624827	1.938903592	0.506240667	0.01143237	-0.118218925	-0.457177521	-0.520860853	-0.44288024	-0.824969938	-0.359404711	-0.355573903	-0.032769242	1.29559401	-0.571914665	1.464861976	-1.120334031	0.435259542	-0.186630342	0.344128938	0.372542497	-0.771623309	4.82817944	-0.407230827	-0.113076972	1.494524715	-1.269313698	0.48901715	0.183329271	0.398800934	1.050831068	-0.212118955	-0.245090646	-0.351560131	0.214039531	0.156927368	9.273243801	1.641989439	-0.266479798	-0.32209658	0.324720589	-0.098759085	1.480609948	-1.41375575	-0.617643992	-0.098554026	0.097892805	1.214222836	0.009469857	2.332253053	-0.856767194	-0.654534742	-0.664166009	-0.31441669	-0.597240987	-0.215021169	0.014739138	-0.664904238	-0.592014932	0.888977706	0	-0.83562846	0.051323018	0.380942016	0.160031859	-0.429357951	0.246817493	-0.012914706	-0.278573524	0.240065579	0.016760623	-0.052471374	0.163285073	-0.194187111	0.951923668	1.384065487	-1.084343377	-1.478030929	1.121283822	0.820286376	0.430334368	0.879785856	-0.268784083	-0.04272741	-0.2077423	-0.500307596	-0.327215171	-0.244308698	-0.664778281	0.272042116	-0.408208176	-0.741689706	0.440547924	0.054739705	-0.434882134	-0.223450949	0.187927523	-0.472230429	-0.995766947	2.2033205	0.329307999	0.284556125	0.093801001	0.137302596	1.638538556	-0.545966452	1.286121171	-0.511108148	-0.190798876	0.462191626	-0.434478346	-0.037539959	-0.668322616	-0.014207249	1.489361081	-0.046021362	0.047683067	-0.270659826	-0.095658246	0.948558091	0.725889905	-0.095451987	-0.608803125	0.270086257	7.034624869	9.813921266	1.032912892	0.715364768	1.179562345	0.563503209	-0.521479178	7.039235523	-1.467102528	0.062044525	0.083640035	0.301945606	-0.091391563	1.382244893	0.470727085	-0.279222987	2.404887572	0.283797301	-0.007174357	-0.263305649	-0.027553366	0.812267625	1.688857339	-0.361507762	-0.130315928	0.45858487	0.364632403	0.376392743	-0.413508366	-0.346798728	0.425320119	-0.700539443	-0.175866119	-0.971860068	0.935713964	-0.664354331	-0.459770428	1.250529774	0.051090315	-0.290934594	0.937386399	0.845156693	-0.580040581	13.991743	0.860654864	1.329492039	0.126653527	0.293638366	-0.105934318	0.230447217	-0.254838216	-0.165340318	-0.071693133	0.690959549	0.598238636	-0.195215599	0.649976096	0.358525036	-0.170303775	-0.325339143	0.167070804	-0.276368286	0.486353846	-0.327534058	0.086139619	-0.456792975	-0.17592849	2.029130071	0.065961451	-0.575849607	-0.248091895	0.388742552	0.297337057
HEC-1A_S29	0.038957995	0.135842638	-0.417555045	-0.781546705	-0.460272269	-0.23429248	2.360399232	1.166424341	0.177038114	-1.239180398	-0.552467936	-0.725030466	-0.228419175	-0.977687356	-0.032434608	-0.356114602	-0.805853316	1.555845262	-0.617462552	1.572632565	0.432585754	-0.079715444	0.161137099	-0.358753192	-0.448618979	-0.589478523	3.909980432	-0.568179316	0.204816012	-0.33135434	-0.802936232	-0.18788859	-0.177685506	0.07446229	-1.863363488	-0.628168616	0.192048155	-0.501584614	0.849112883	0.508422388	0.233239889	0.120910132	-0.959502142	-0.389947415	0.964663648	-0.644935098	1.188626534	-0.157745719	-0.367125336	-0.151114892	-0.716068671	-0.033734763	-0.543220832	1.546931932	-0.059386544	-0.202507485	-0.613303033	0.13115615	-0.378128375	0.562267007	0.055568631	0.638588801	0.210417369	-0.064470276	0.273813836	-0.416320598	-0.021563277	-0.060864763	0.294543658	-0.393581837	1.916253822	1.587257661	-0.06860041	0.642747144	-0.433489926	0.609261198	0.844062069	0.388997772	1.43462847	2.228074362	1.548972813	0.916089532	0.856046133	-0.282375867	1.322206011	-0.064645244	0.06112542	0.258168249	-0.263364013	0.04748908	-0.335213935	-0.323587309	-0.830808833	0.244665427	-0.033481456	0.828491107	0.280931895	0.296005159	-0.104754266	0.378023728	0.285125051	-0.412872458	-0.263009665	-0.282185777	0.835307138	-0.609904994	0.254013283	0.706006023	1.945127584	-0.533485501	1.156699179	-0.253633815	-0.159267707	-0.48561118	-0.368710528	1.602920699	0.237375346	-0.150035096	1.492208755	-0.052262572	-0.240895894	0.580706896	-0.122149731	0.419032738	0.240454123	-0.189000713	-0.465218698	1.405685575	-0.056428569	0.487000917	0.164324791	0.420556987	-0.03101933	0.133025774	0.163215725	-0.273697491	-0.589255135	0.358645169	0.549355689	1.456613739	0.028194922	1.063834585	-0.351997693	-0.099940766	-2.861894166	0.432361719	-0.258060354	0.070205784	0.83105502	0.682275768	0.76031381	-0.535073948	-0.972021335	-0.239307239	1.04877742	0.095755413	0.548712233	0.737686375	1.242945153	-0.679089146	0.488431087	0.225183677	1.027933143	-0.220995991	-0.590856902	1.117576678	2.9671003	-0.061222154	1.048188408	0.622950234	0.280106439	12.94238928	-1.2993995	-0.361567066	0.169913876	-0.134036416	-0.000811919	0.289428946	0.49682313	-0.152672423	0.114523839	-0.560661351	-0.450728078	0.186724687	0.095625196	0.468559839	0.051380617	-0.305207257	-0.134764331	-0.172491488	-0.083782635	-0.299643757	0	-0.37692571	-0.393257617	-0.347047631	1.03266615	-0.141767816	-0.007210446	0.317213857	0.333401948
HEC-1B_S29	0.118853259	-0.891590459	0.170533714	0.198410501	0	-1.881847248	1.073870725	0.628402769	0.539673453	-0.479797855	-0.219690526	-0.513042898	-0.35031149	-0.011298955	-0.08377142	-0.215809347	-0.095275342	-0.438318809	-0.5326107	-1.167066517	4.636996852	-0.839870645	-0.445102988	-0.798411136	-0.510816274	-0.327135899	0.658205996	-0.29832063	-0.811351601	-0.122032919	-0.374185509	0.457673709	-0.469360984	0.229834821	-1.039945495	-0.619831224	0.093881455	-0.436346812	0.32176751	0.173857679	0.506752094	-0.843842602	-0.309478466	-0.249315262	-0.147324739	-0.086821082	0.609652907	0.001896553	-0.798674669	-0.034131895	-0.508829391	0.942542868	-0.371621929	0.287076632	-1.076617321	-0.922059857	1.727832492	0.183639404	-0.366639508	0.566212311	-0.023265536	-1.343145139	0.644267436	0.803517877	-0.127516887	-0.419215829	-0.401062438	-0.236667812	0.622056786	0.036358834	2.618181302	2.522972883	-0.129595493	0.031029736	-0.559280825	0.005768185	0.283203777	0.461146903	-0.058512135	-0.323035892	-3.190112605	-3.041772417	1.284414114	-0.038445447	0.027128328	-0.046133982	0.322600747	0.18844076	-1.084325517	-0.075974125	-0.714508429	-0.364073395	0.808255923	-0.269363981	0.064081005	-1.402103641	-0.096672965	0.284927167	-0.631493405	-0.048847055	-0.309063493	-0.304800638	0.167461413	0.266855979	-0.374384962	-0.187466536	0.322382356	-0.774489934	1.571662221	-0.122393897	0.693477545	0.202822336	0.019165636	0.121856306	-0.198926178	5.690546301	0.528304085	-0.089771591	2.995792319	0.636467134	0.505311437	2.421023773	-0.030591613	-0.502490148	-0.020498715	-0.282216292	0.058172673	0.932607536	0.380942812	0.616295686	0.429343809	-0.440429808	2.273595271	-0.073795192	-0.348994068	0.303516003	-0.295369705	0.990297804	0.286154184	-0.424248993	0.304528002	-1.418883673	-0.116912659	0.331619635	1.66004086	0.462501909	0.119523052	-0.282820453	2.070701232	-0.003297037	1.672361591	0.140111326	-0.699626593	0.581490986	0.419195532	-0.077716533	-0.096571569	-0.023712087	-0.545358379	-1.53704087	0.082200725	-0.498674382	0.447340026	-0.257593502	0.463233842	0.224326129	0.113658041	0.343922992	0.420748418	0.450884847	-0.695819989	8.423477411	-1.79331142	0.012687083	-0.156691097	0.770688375	-0.045532577	0.291496102	-0.019856315	0.196366553	0.229956113	0.256659484	-0.148240028	0.130541064	0.214783846	0.325565953	0.084205333	-0.160191162	-0.058634629	-0.294448632	0.197054622	0.51128333	-0.179778242	0.349249081	0.176484758	0.77145181	1.339865767	0.271186168	0.405467835	0.482624697	0.840587748
KLE_S29	-0.563757376	-0.354432824	0.407223261	0.791737336	0.281508515	1.704714157	1.188929071	0.060142487	0.315169698	-0.36725202	-0.502210153	-0.493611986	-0.62760359	0.040578993	0.291464522	-0.140698289	0.136179887	0.556450787	-0.580787571	1.794218224	-1.640056345	-0.333343429	-0.12958399	0.279798008	0.203866905	-0.850888201	-0.001627592	0.163976108	-1.394794326	1.21231227	0.098775809	-0.340209568	-0.024134693	0.099177705	4.136304362	-0.345164497	0.115007317	-0.476418645	-1.157006058	-0.248579377	0.229298113	2.545175236	-0.09135704	-0.383397078	0.199850529	0.05276009	0.615284612	0.264885784	-0.896302525	0.031985904	0.173574895	0.073304562	0.622812368	0.715510778	-0.007521388	-0.71054232	-0.35818356	-0.433701394	-0.15411601	0.07190547	-0.595273002	-1.050700865	-0.101687195	0.14638532	0.143106342	-0.599770299	0.5035755	-0.108558957	0.629581242	0.398317446	0.964915037	0.744746497	-0.103183948	-0.04100279	-0.016872103	-0.123154838	-0.293727552	-0.224569088	-0.215998206	0.032037442	-1.764522556	-1.872125776	0.525575182	-0.49761151	-0.201566295	0.466046023	-1.508211077	-0.571917773	1.035654856	-0.058734637	-0.088864473	-0.278657134	-1.095555309	0.979629606	-0.888657318	0.535873642	0.081144702	0.465139315	-0.062653285	0.577782012	0.206502706	-0.194291814	0.419076635	-0.197703032	0.054087313	-0.326815127	0.099066926	-0.316642981	1.503754389	-0.466449087	1.322896493	0.258314345	0.033012567	-0.211299262	-0.316115643	1.075113319	0.421397664	-0.222752773	1.488155832	-0.086945834	0.612174226	0.366268234	0.042376779	0.443687022	0.386530638	-0.309992645	-0.092840968	-0.234548349	-0.29286403	0.263712582	-0.220305324	-0.104421874	-0.217919149	-0.406066622	-0.268869825	0.06771139	0.158071839	1.084922257	0.386687091	-0.089124554	0	0.957550055	0.091038397	-0.052216491	0.370953672	0.412678837	0.351675382	-0.009539839	-0.387888485	0.458361009	-1.6295314	-0.289492109	0.991439134	-0.106686627	0.070035134	-0.092924954	-0.061114754	0.649781477	0.345705369	-0.393416357	0.065960182	1.130937271	-0.071232094	-0.360402378	-0.00032386	1.647512214	3.088512974	0.290092073	0.67444479	0.797953653	0.722714646	-0.458388081	1.197115149	-0.054480878	0.303632361	-0.530594488	-0.040679225	0.474149125	0.009444061	-0.000689938	0.243415698	0.514526258	0.121551152	0.248882908	-0.188554221	0.168599707	-0.033067219	-0.324487478	-0.221007164	-0.310002167	-0.126569844	-0.200739931	0.105309746	-0.3081905	-0.1822854	-0.292945002	-0.066382296	0.355549805	-0.02130685	0.74336725	0.448748115
SK-UT-2_S29	0.127681654	-0.009434516	0.230054786	0.42675417	0.017480917	0.08788787	0.762802405	0.280939285	-0.144241775	0.600103117	0.731283478	-0.418884889	-0.126413232	-0.050363369	-0.226388854	-0.196039165	-0.310972363	0.069355583	-0.733792885	-0.254392946	1.776470444	-0.36837518	-0.025562583	0.081964856	0.040340154	-0.759918054	2.202198907	-0.255642746	-0.922951074	0.111111765	-0.198029188	0.637861121	-0.299357492	-0.02253608	-1.124985425	-0.786563893	-0.124542759	-0.141380531	-0.241824687	-0.068833209	-0.564290482	-0.476921157	-0.113701172	-0.448923773	-0.46036003	-0.016199637	0.045425754	0.140407275	-0.88065306	-0.028755394	-0.251369093	0.062662395	1.185699584	0.557687146	-0.09743081	-0.869256214	0.30931987	-0.203691807	-0.445435112	0.937447804	-0.411071808	-0.147268471	-0.212167422	-0.299080986	0.407717285	-0.412561287	-0.382101234	-0.135019054	0.336335863	-0.234188176	0.493904713	0.228628317	-0.359465472	0.104616972	-0.310057464	0.085042605	-0.158617323	0.032740528	0.03135284	-0.174452983	-1.298425374	-0.970666724	1.413859199	0.219238436	1.249952247	0.290258735	-0.151788803	0.045240201	2.119103729	0.390181791	-0.719090711	-0.360030699	0.602106124	0.098298284	-0.763860422	0.152967494	-0.049946255	0.471180764	0.331458146	-0.358208721	-0.048568113	-0.26648859	0.157013894	-0.17915767	-0.314193194	-0.575575547	0.001179125	0	1.091586402	-0.361165331	-0.001182768	-0.078732782	-0.259426367	-0.370178924	-0.402818146	0.9519732	0.117249613	-0.255720963	0.381038306	0.952379153	0.425264237	0.224132222	0.027444073	-0.350734199	0.298580531	-0.129440296	0.035925514	0.19899947	0.799142813	-0.698354243	0.707426264	-0.230838958	1.985787085	0.128596274	-0.415140142	0.034762163	0.207395773	1.061901199	0.217586554	0.539882753	0.295125166	0.80341817	0.568853405	-0.139328101	0.224948995	-0.175733127	0.249254808	0.000515952	1.187451771	1.063396986	-1.650991241	-0.011391938	-0.609350659	-0.132626701	0.519448293	0.255335274	-0.333696622	0.52430177	0.952582691	0.157014398	0.512287247	-0.030760607	0.499076524	-0.334449625	-0.001298376	1.041983565	0.495004678	0.156152035	-0.137804291	-0.776511056	0.155621337	-1.369147657	-0.384378358	0.361659075	-0.132107454	0.925327684	-0.085241181	-0.318185235	0.017042705	-0.01063483	0.455272788	0.049150468	0.417727898	0.460006108	-0.105014827	0.282117373	0.082031808	-0.503274982	0.385727846	-0.43732088	0.17961875	-0.23581147	-0.17776792	-0.298384303	0.865131275	0.126145831	0.428018126	-0.124541734	-0.146053241	0.648954916	0.746587801
EN1078D_S29	-0.284232266	0.17897107	0.0260751	0.061324661	0.542604524	-0.78681975	0.448397914	0.044633599	-0.243746301	0.504571268	-0.50436497	-0.495166535	-0.71560698	-0.058910571	-0.245539335	-0.078383043	0.602212419	-0.452910386	-0.552034183	-3.00719075	4.385793464	0.268838836	-0.177867485	-0.005641777	-0.035695316	-0.857013684	4.198822948	-0.618682458	0.133167746	-0.113748732	-0.462549428	0.479238983	-0.111675847	0.165774422	-0.775505803	-0.334870076	-0.147678494	-0.3818028	-0.244762265	0.003781216	1.545792007	-0.088372245	0.048563125	0.313490019	-0.726029542	-0.285648971	0.242952917	-0.192535894	-0.510611907	-0.039285759	0.493524283	-0.274784097	-0.165658341	0.16456033	-0.748583922	-0.20035501	-0.017410088	-0.383028725	-0.353045662	-0.318249299	0.082547404	0.142640771	0.034450943	0.091796173	0.001069576	-0.505103448	-0.42923418	-0.306127093	-0.074540314	-0.528146479	-1.123619093	-1.891138235	-0.098739023	0.073329513	-0.252931801	0.076257124	-0.225334151	0.31425603	0.439488509	0.423090133	0.965820597	0.698045887	1.642932535	0.368337488	0.14804595	-0.135709086	-0.504491536	-0.142319324	-0.163107635	0.150269201	0	-0.249061683	3.298404812	-0.117746376	-0.142940506	-0.48730753	0.036408966	0.517853973	0.424033325	-0.277359062	0.023552567	-0.241455267	-0.350916328	2.701211536	-0.205638393	0.0421375	-0.143243015	0.073641938	-1.873708382	-0.364871056	0.114581989	0.032051127	-0.138538129	-0.291924102	-0.443564926	-0.160916108	-0.145207353	-0.410318853	0.236686846	-0.673800163	-0.545631178	-0.258993981	-0.200434184	-0.399559173	-0.109884827	-0.116805497	0.103952627	0.092187888	2.501380874	1.703985821	1.374307498	0.287359181	3.388903635	0.303330388	-0.487292408	2.622265444	-0.460708794	0.900082932	0.560187087	1.183063139	0.326660882	1.038448184	0.485331427	0.121362527	0.978199134	0.14060291	0.366788314	0.42001009	0.565522345	-0.068325994	2.608914719	-0.109490087	-0.662662903	-0.097568053	1.123618842	0.436772	-0.013706865	0.859371405	1.232191957	-0.0915138	-0.082494464	-0.836966978	0.534591377	-0.11961661	0.001266399	0.224196414	2.432100872	0.374423722	0.53311414	0.673524097	-0.479941286	0.66754172	0.861069614	2.002053018	-0.207758459	-0.28360675	-0.037938533	0.132130633	-0.011034786	0.069655969	0.380795028	0.403816529	0.313769394	0.207955997	0.894270934	0.042329623	0.369632397	0.923904995	-0.355154078	-0.411895992	0.210512484	-0.093126686	-0.02905555	-0.09421776	-0.257608072	1.670598371	0.23185131	0.153890051	-0.168718108	0.263542541	0.571846508
MFE- 296_S29	0.11622293	0.270938848	0.328202462	1.02535832	0.673241738	-1.337652515	3.251111502	2.170652281	-0.292585433	0.415109147	2.575701278	-0.34882657	-1.046046292	-0.268995146	-0.759634092	-0.471220998	-0.567800204	-0.489861917	-0.639418675	-2.293022562	-3.080814238	-0.225918747	-0.039001851	0.325045076	0.548290057	-1.166960216	-0.451207413	-0.254754813	-0.498008658	0.121032951	-0.287696385	-0.235297481	-0.011971004	-0.079257562	-0.176353587	-0.398536049	-0.367235633	-0.385030114	0.662861436	0.266196687	0.893573365	1.085487436	-1.97233607	0.992613023	-0.064788946	-0.177313469	0.443444563	-1.181888254	-0.515244508	0.006607785	0.285494262	-0.732066575	-0.726740129	0.409775505	1.169288589	-0.520321826	-0.139560876	-0.259881545	0	-0.116923854	0.72154898	0.559214353	-0.120028925	-0.651543425	-0.591233882	-0.037558221	-0.513349272	-0.373941539	0.268123666	-0.199674784	-0.919553444	-1.104204497	-0.135454378	0.877397922	-0.324661045	0.260672762	0.699842721	1.143315572	0.794078783	1.068931636	0.757691879	0.252531778	1.190969434	-0.425712241	-0.533811994	-0.038766867	-0.433847206	-0.094638523	1.124796423	0.635137157	0.791095064	-0.181688123	-1.011228461	0.832244821	-0.62541346	-0.999646183	0.13470441	0.074240624	0.136479704	-0.517530537	-0.176109649	-0.26522129	0.133451348	0.051480458	0.134020829	-0.05085145	0.301596654	-0.220549037	0.169804022	0.079787189	-0.342093787	0.09219817	-0.263363097	-0.318189694	-0.11502379	-0.448800516	-0.130019187	-0.017906129	1.570932769	-1.129713405	-0.035268417	0.250064085	0.045704019	0.153561829	0.603930925	-0.121696952	-0.057993164	-0.740805081	-0.574225272	1.102816558	0.309465375	-0.295496612	-0.177973228	0.576517357	-0.17926751	1.202324616	0.242559881	1.256141315	0.833519242	2.152374528	0.290592484	1.212277664	-0.161571511	0.007703392	2.15801152	0.616031877	0.111977861	0.516730757	1.002125999	0.037243263	-1.489003186	0.009696875	-0.412425459	-0.405610186	0.738108323	0.423457061	0.0768613	1.059153328	1.24868103	-0.602354865	-0.282648857	1.086952211	1.256910931	-0.190947656	0.435401423	1.09164295	2.148355946	0.165173007	0.880305495	-0.93254635	-0.470828674	-0.552848428	0.875956003	-0.149352214	-0.04086486	-0.005755197	0.21240476	0.112491359	-0.001405939	0.349520976	0.348454983	-0.02981492	-0.109682525	-0.012317814	0.062557398	0.870008623	0.24649999	0.466072683	-0.261471139	-0.450202464	0.508373606	0.328944653	-0.006838412	0.16838731	-0.026995322	1.463662144	-0.612519722	0.246091006	0.283111057	1.054428074	0.40453248
